id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
2235666,Lovely family friendly bohemian apartment,11413756,Laura & Christian,,Oud-Noord,52.39333,4.91358,Entire home/apt,207,2,103,2024-10-20,0.78,1,229,8,0363 4290 A7C6 DB11 91D8
2255109,"Big houseboat on prime location, terrace and bikes",11516083,R,,Oostelijk Havengebied - Indische Buurt,52.37156,4.9438,Entire home/apt,,5,31,2023-07-29,0.23,1,0,0,0363 CCBA 24BA 7C92 F89C
2272303,Cosy apartment in De  Pijp bed and breakfast,11601106,Sonja,,De Pijp - Rivierenbuurt,52.35489,4.89739,Entire home/apt,395,2,100,2024-11-11,0.80,1,318,11,0363 B237 EBC9 0EFD 1A94
2336047,Warm and cozy houseboat in the Jordaan !,11931372,Hanneke,,Centrum-West,52.37924,4.88009,Entire home/apt,,1,184,2024-07-07,1.41,1,0,1,0363 CE99 8FB2 82F2 A24B
2345576,Canal Villa Apartment + Roofgarden,4659585,Valerie,,Centrum-Oost,52.36452,4.90949,Entire home/apt,1019,2,80,2025-02-22,0.60,1,42,9,0363 11CA 89BE 0241 F248
2368869,Private Houseboat~City Center,7907666,Mijs,,Centrum-West,52.38428,4.88636,Entire home/apt,309,3,46,2024-08-26,0.35,1,40,6,0363 03CC 2B58 C3AD A761
2384332,"Amsterdam Loft ""Like"" Apartment in Prime Location",12179373,Nathalie,,Centrum-West,52.36693,4.88522,Entire home/apt,375,6,41,2024-08-24,0.44,1,31,5,03633CEE201D1AF8BB11
2400486,Nice appartment in Amsterdam,5615186,Ana,,Slotervaart,52.35646,4.83178,Entire home/apt,148,4,59,2024-07-18,0.45,1,61,7,03636CF7BD6C1005B068
2405360,Apartment in centre of Amsterdam,12293873,Sjors,,Centrum-Oost,52.36779,4.92649,Entire home/apt,,5,31,2025-01-04,0.31,1,0,5,0363 0F83 50FC F0A9 5626
2419757,Spacious & light apartment in Amsterdam Westerpark,12367542,Jo-Ann,,Westerpark,52.38255,4.87069,Entire home/apt,,4,7,2023-04-22,0.20,1,0,0,0363 D1E1 05DF 4AE8 0000
2429334,"Studio MAZZO, Canal Apartment",10015905,Michiel,,Centrum-West,52.37853409690304,4.890076680583565,Private room,118,2,551,2025-02-23,4.13,1,275,54,0363C023681933620782
2434568,2 bedroom apartment with garden near Vondelpark,12443362,Iris,,Zuid,52.35092,4.84941,Entire home/apt,,3,42,2022-10-16,0.33,1,0,0,0363 D219 DF0A 8DCE 0B73
2435572,top location Amsterdam 2 persons room centre,12448020,Maria,,Centrum-West,52.380775,4.888254,Private room,120,3,423,2025-01-05,3.19,1,143,29,0363 C70B 9043 07E5 E28E
2450249,Luxerious houseboat Amsterdam,3523553,Doet,,Westerpark,52.3807,4.86743,Entire home/apt,,3,22,2023-08-12,0.19,3,0,0,0363 B686 2FA3 2168 364E
2459307,Trendy one bedroom appartment!,12574181,Gerard,,Watergraafsmeer,52.35113,4.93215,Entire home/apt,,3,32,2019-05-04,0.24,1,0,0,0363 6CC5 AD07 1D5A 2D28
2471617,Charming Canal house City Centre 4p,6331314,Karin & Douwe,,Centrum-Oost,52.37369,4.90379,Entire home/apt,160,3,772,2025-02-27,5.82,1,24,82,0363 8F1D 9864 0E21 154C
2474754,pay a little more   get a lot more,10428722,Yaap,,Centrum-West,52.37914,4.88491,Entire home/apt,10000,5,24,2023-05-07,0.18,1,365,0,0363 5B55 3FD5 8759 2A0D
2476314,Homely family apartment (central),10886830,Maike,,Oud-Oost,52.35363,4.91644,Entire home/apt,,12,7,2019-10-26,0.05,1,0,0,0363 6039 02C7 466D CA8F
2477880,Private bedroom in a 17th century canal storehouse,12348866,Jan-Tjalling,,Centrum-West,52.3823,4.88576,Private room,113,1,577,2025-02-02,4.32,1,109,36,0363 AA6B 978E C273 0EF2
2478937,Stylish studio in the citycenter,12679676,Thomas&Eyal,,Centrum-West,52.37236,4.89688,Private room,,2,782,2025-02-14,5.86,1,16,72,0363 0901 F2A5 8C59 BBB0
2480621,Downtown Double -  Amsterdam city centre,12690109,Jacqueline,,Centrum-West,52.37674,4.89224,Private room,135,2,252,2024-12-30,1.89,2,32,31,0363 7A24 219F 5468 2240
2497346,Rembrandt: Luxe authentieke kamer bij Museumplein,12784049,Ruud,,De Pijp - Rivierenbuurt,52.35519,4.8873,Private room,130,2,823,2025-01-01,6.19,3,326,4,0363 05A3 F95B 24B1 C82B
2513623,Our lovely home in de pijp,4084500,Chen,,De Pijp - Rivierenbuurt,52.34861,4.89643,Entire home/apt,,3,5,2019-08-18,0.05,1,0,0,0363 67EF F0FF 9C28 875C
2514858,"Two private rooms in cosy apartment in ""de Pijp""",9396158,Rob & René,,De Pijp - Rivierenbuurt,52.34965,4.89403,Private room,99,2,159,2024-12-09,1.21,1,227,32,0363 07E8 9AC7 1758 B0F6
2518607,Typical Amsterdam City 1930's Flat!,3071046,Cecile,,De Pijp - Rivierenbuurt,52.34037,4.90324,Entire home/apt,,2,72,2020-01-02,0.55,1,0,0,0363 473B 4964 3B4D D5FD
2529643,New! Modern & cozy studio at Eastern Docklands,12953966,Truus,,Oostelijk Havengebied - Indische Buurt,52.37515,4.94627,Private room,,1,40,2022-09-25,0.30,1,0,0,0363 31DD 04F2 70D9 3375
2534067,Paradise in De Pijp! NEW,12978317,Annet,,De Pijp - Rivierenbuurt,52.35231,4.89094,Entire home/apt,,2,31,2019-06-02,0.24,1,0,0,0363 D877 941E F1C9 796D
2534166,Room to Rent Amsterdam,12978768,Vincent,,Bos en Lommer,52.38414,4.85433,Private room,65,5,226,2024-08-09,1.70,1,61,6,0363 E0AC 99A6 0A1B 6B1B
2535685,Prinsengracht Cozy Retreat,2764651,Maurice & Dorien,,Centrum-Oost,52.36254,4.8928,Private room,,3,279,2023-10-29,2.12,1,0,0,0363 C424 4674 6CFD B279
2540979,Family Home in Amsterdam Zuid,11901935,Tomer,,Zuid,52.34634,4.87715,Entire home/apt,1650,4,2,2023-08-29,0.11,1,168,0,0363 00EA 89D0 FD70 8431
2551330,Big bright room on the water,10863932,Marc,,Slotervaart,52.3695,4.83711,Private room,,2,117,2023-04-22,0.88,1,0,0,0363 DF31 312C 8DDB 0B95
2573607,Sunny Canal Apartment,13178396,Nicky,,Centrum-West,52.37617,4.87724,Entire home/apt,,2,25,2023-07-15,0.19,1,49,0,0363 B9C6 44A0 0C96 3940
2574202,Beautiful Sunny Family Penthouse,13181512,Floris,,De Pijp - Rivierenbuurt,52.34289,4.91049,Entire home/apt,,4,35,2023-08-17,0.27,1,0,0,0363 1D94 2ECF 9321 5254
2581386,Stylish & warm home + garden. 2 floors,13086804,Nathalie,,Zuid,52.35296,4.88243,Entire home/apt,,2,30,2024-08-05,0.31,1,0,2,0363 CC06 106C 754F EFB7
2606957,"Ideal : Close center, Museums in Residential Area",3487070,Sandrine,,Zuid,52.35242462158203,4.879333019256592,Entire home/apt,1000,7,1,2023-01-05,0.04,1,61,0,0363 3B60 6BD1 20F9 9AFB
2623099,Cosy basementroom on great location,13098216,Elianne,,De Baarsjes - Oud-West,52.36807,4.87636,Private room,123,3,116,2025-01-02,0.91,1,176,20,0363 77E0 6CFC D37B F765
2633912,Amsterdam Centrum met dakterras voor niet-rokers,13487234,Agaath,,Centrum-West,52.38308,4.88416,Entire home/apt,,3,72,2021-11-08,0.57,1,0,0,0363 3FF9 FA17 4EEE 3456
2638552,"B&B Reijgershof ""Art Deco room"" private bathroom",5137582,C.T.,,Gaasperdam - Driemond,52.31182,5.00063,Private room,,1,236,2025-02-25,1.79,5,317,43,Exempt
2638773,Beautiful spacious 3 bedroom familyhouse w garden.,11386978,Frouke,,Watergraafsmeer,52.35216,4.92835,Entire home/apt,300,5,49,2024-07-21,0.37,1,227,3,0363 78CC 406A 07EF 2047
2639206,Barok room private bathroom,5137582,C.T.,,Gaasperdam - Driemond,52.31217,4.99983,Hotel room,108,1,132,2025-02-23,1.00,5,356,33,Exempt
2639773,Best Location in Amsterdam,3018316,Corina,,Centrum-West,52.36955261230469,4.881127834320068,Private room,175,3,447,2025-02-23,3.40,1,168,45,0363 303A EBA8 D6F9 3CFA
2647276,Balinese Suite with private bathroom & toilet,5137582,C.T.,,Gaasperdam - Driemond,52.3102,5.00055,Hotel room,144,1,196,2025-02-23,1.49,5,345,49,Exempt
2647365,Chinese suite with private bathroom & toilet,5137582,C.T.,,Gaasperdam - Driemond,52.31226,4.99838,Hotel room,107,1,127,2025-02-17,0.97,5,348,33,Exempt
2648251,appartment with garden 19/7 - 18/8,10302269,Juliette,,Bos en Lommer,52.37673,4.84669,Entire home/apt,,2,101,2023-04-25,0.78,1,0,0,0363 1AC1 B374 051D 3476
2667413,Family house on shores Amsterdam IJ,3042726,Julius,,Noord-Oost,52.38517,4.9561,Entire home/apt,408,6,24,2025-01-03,0.19,1,131,3,0363 B0AC 38B6 536E 0741
2697739,Perfect for couple or family,12735907,Conchita,,De Baarsjes - Oud-West,52.36861,4.8553,Entire home/apt,,4,25,2024-05-06,0.33,1,0,1,0363 F13D 4979 980A 5E39
2704035,Luxury Apartment In Heart of City,13840094,Juliette,,Zuid,52.35612,4.88026,Entire home/apt,542,2,28,2024-05-28,0.21,1,103,4,0363 E7ED BD4D FC99 E596
2705165,Warehouse appartment spacious industrial workshop,2674028,Taco,,Oud-Noord,52.39519,4.91041,Entire home/apt,363,2,432,2025-02-16,3.30,3,286,36,Exempt
2708863,Spacious family house nearby centre,13862000,Femke,,De Baarsjes - Oud-West,52.36409,4.84923,Entire home/apt,404,5,100,2024-09-10,0.76,1,316,4,0363 ABB5 5A23 4C6F 5F3F
2739228,Superlocated Canalhouse room private ensuite bath,436145,Riks,,Centrum-West,52.37911,4.89349,Private room,,3,200,2022-12-30,1.55,4,0,0,036341086EC3C2FF2493
2754846,Modern private appartement with bikes in Amsterdam,13885350,Giulia,,De Baarsjes - Oud-West,52.36514,4.85357,Entire home/apt,,5,13,2024-05-14,0.43,1,0,2,0363 8760 72FA 6481 6A9B
2761156,Comfortable sky room 2 12th floor,14122005,Rick,,Slotervaart,52.36309,4.84393,Private room,47,2,543,2025-02-17,4.10,2,170,56,0363 DA82 0626 A1FA 89B3
2763037,Beautiful Canal Apartment,11001794,Ernestine,,Centrum-West,52.37514,4.88916,Private room,135,2,508,2025-02-22,4.26,1,244,68,03633D7182FB3AAE106B
2763386,Comfortable Sky Room 1 on  12th floor,14122005,Rick,,Slotervaart,52.36173,4.8454,Private room,48,2,457,2025-02-24,3.45,2,131,42,0363 DA82 0626 A1FA 89B3
2775209,Large Luxury Apartment A'dam South,9406727,S.,,Zuid,52.34805,4.87523,Entire home/apt,475,7,21,2018-07-28,0.16,1,89,0,0363 27F3 93FC B19F C418
2780062,The Studio Sixty Six,14218464,Suzanne,,Centrum-Oost,52.36124,4.89053,Private room,145,2,241,2025-02-22,1.82,1,244,45,0363 A187 BBA0 D9F1 DE2A
2787645,"Unique House Boat for family, (kids free)",1491426,Merlijn,,De Pijp - Rivierenbuurt,52.34272,4.9135,Entire home/apt,,4,41,2023-08-24,0.31,1,0,0,0363 87BA DD27 0DE6 73C0
2800120,Private studio with own bathroom&terrace,1512673,Lenny,,Centrum-Oost,52.363968,4.885711,Private room,132,2,320,2025-02-16,2.42,1,88,72,0363 3CD2 1BB6 200C 9DA1
2809026,4 bedroom app| Vondelpark | garden!,14366013,Anik,,Zuid,52.35748,4.85038,Entire home/apt,,3,31,2019-07-29,0.24,1,0,0,03635C0AE6189724650F
2829553,Lovely 2 room apt in ''de Pijp'' 65M2,14465690,Joris,,De Pijp - Rivierenbuurt,52.34926,4.88719,Entire home/apt,169,100,44,2018-11-04,0.33,1,180,0,ABCD 1234 AB12 89EF A0F9
2830788,Charming studio near Amstel river,5516496,Marieke,,Oud-Oost,52.35035,4.91362,Private room,113,4,272,2025-01-03,2.06,1,66,29,0363 3B20 8E2D A658 D862
2842228,Your little appartment on wheels,3040748,Henk,,Noord-Oost,52.39508,4.99186,Private room,60,2,155,2024-11-17,1.18,8,237,27,0363 2A6D 7C09 877D 715F
2845566,Canal View in chique green area,8542750,Leonie,,Centrum-Oost,52.36376,4.92128,Entire home/apt,,3,43,2023-02-10,0.33,1,0,0,0363 FDA5 E16E 2A8E 4194
2853285,Hotel Not Hotel Ams: Invisible Room Downstairs,14574533,Hotel Not Hotel,,De Baarsjes - Oud-West,52.36491,4.86102,Private room,62,1,206,2025-02-18,1.57,17,273,39,Exempt
2861667,Hotel Not Hotel Amsterdam: Secret Bookcase Medium,14574533,Hotel Not Hotel,,De Baarsjes - Oud-West,52.36714,4.86019,Private room,66,1,363,2025-02-26,2.75,17,289,66,Exempt
2882337,Townhouse @ City Park & Beach with private parking,922459,Sander,,Geuzenveld - Slotermeer,52.37292,4.8203,Entire home/apt,,2,3,2020-02-22,0.04,1,0,0,0363 4CE7 1A47 5A3C 86D5
2891560,Cozy Garden Apartement Amsterdam,8186987,Iris,,Bos en Lommer,52.3822706,4.8561641,Entire home/apt,,2,2,2024-05-07,0.10,1,0,1,0363 FAED 00E3 EA39 8D58
2892186,Spacious light apartment,9164546,Ron,,Oostelijk Havengebied - Indische Buurt,52.36307,4.94322,Entire home/apt,,3,28,2022-05-15,0.21,1,0,0,0363 6BF9 F710 55B9 D9D6
2902819,Luxury Houseboat Amsterdam C.,7414914,Arie,,Centrum-Oost,52.37067,4.90373,Entire home/apt,350,3,103,2024-09-28,0.81,1,0,6,0363 8662 1688 B623 8942
2912309,Classic home with a View,6485357,Monica,,De Pijp - Rivierenbuurt,52.35326,4.90668,Entire home/apt,,3,57,2024-08-20,0.44,1,7,7,036384AG27EDD24A8085
2921938,Spacious 3 bedroom family apt,14921396,Frank & Lisa,,De Baarsjes - Oud-West,52.36492,4.85908,Entire home/apt,240,4,22,2024-08-11,0.17,1,17,4,0363EAF737E66E691A58
2925091,Back again: Loft in vibrant De Pijp,14935382,Janet,,De Pijp - Rivierenbuurt,52.35438,4.88952,Private room,,3,6,2015-11-23,0.05,1,0,0,0363 83B0 BC22 70A1 B901
2942229,An stylish room in a green area,1271678,Andrea,,Bijlmer-Oost,52.32613,4.97748,Private room,89,2,347,2024-10-20,2.63,1,0,7,0363 9223 868C 249F 5961
2965812,light spacious apartment on IJburg,15131204,Marianne,,IJburg - Zeeburgereiland,52.36091,4.97497,Entire home/apt,180,8,54,2024-06-24,0.48,1,75,1,0363 0212 6786 A1BD 8449
2976795,"Luxury apartment, 15 mins. to center, 2 bedrooms",5330753,Rene & Ellen,,Oud-Noord,52.39984,4.92056,Entire home/apt,216,2,274,2025-02-19,2.09,2,122,25,0363 4140 B68E EED5 1075
2977065,Beautiful & light Apt on canal,15183505,Siep,,Centrum-West,52.37615,4.89001,Entire home/apt,680,3,75,2024-10-16,0.58,1,260,7,0363 23D3 9E1A E15B 75C2
2981842,Hotel Not Hotel Amsterdam: Secret Bookcase XL,14574533,Hotel Not Hotel,,De Baarsjes - Oud-West,52.36623,4.85891,Private room,85,1,31,2025-01-06,0.24,17,311,5,Exempt
2981853,Hotel Not Hotel Amsterdam: Volkswagen T1,14574533,Hotel Not Hotel,,De Baarsjes - Oud-West,52.36689,4.85891,Private room,64,1,59,2025-02-07,0.45,17,274,11,Exempt
2981861,Hotel Not Hotel Amsterdam: Secret Bookcase Small,14574533,Hotel Not Hotel,,De Baarsjes - Oud-West,52.36568,4.85883,Private room,62,1,136,2025-02-22,1.05,17,286,26,Exempt
2981875,Hotel Not Hotel Amsterdam: Secret Bookcase L,14574533,Hotel Not Hotel,,De Baarsjes - Oud-West,52.36519,4.86058,Private room,,1,62,2025-01-31,0.47,17,302,8,Exempt
2984018,Hotel Not Hotel Amsterdam: Printed House,14574533,Hotel Not Hotel,,De Baarsjes - Oud-West,52.36556,4.85867,Private room,66,1,33,2024-12-30,0.26,17,289,7,Exempt
2985952,Spacious&friendly garden apartment,1448980,Laila,,Oud-Oost,52.35507,4.9114,Entire home/apt,140,7,39,2024-02-18,0.30,1,36,0,0363 51E7 719B A36D 74B9
3018468,New apartment Amsterdam (Westerpark / Jordaan),15380568,Rutger,,Westerpark,52.37808,4.87349,Entire home/apt,163,3,24,2019-10-20,0.18,1,0,0,0363 08A1 F135 9D67 844F
3036359,"Cosy House Boat, well located",14271525,Annelieke,,Noord-Oost,52.37749,4.97868,Entire home/apt,84,3,87,2024-08-18,0.77,1,15,8,0363 C71F 6EF0 F8E1 8611
3036789,Willem's Palace in Central East,14071035,Willem,,Oud-Oost,52.35812,4.91396,Entire home/apt,409,3,134,2024-10-21,1.04,1,17,10,0363 02F3 FE87 81FD 03E4
3040900,Our home in car free area near center,15484042,Manuel,,De Baarsjes - Oud-West,52.3705,4.86328,Entire home/apt,,10,46,2024-08-06,0.35,1,0,2,0363 F11B 39C0 09C0 47DB
3045003,"House in Amsterdam, 5 min. from CS",15504079,Jeroen,,Oud-Noord,52.38537,4.91155,Entire home/apt,,3,5,2018-08-10,0.04,1,0,0,0363 9B86 30F3 1E3C E850
3046271,VillaVlier - Bus 43 - Borneo Eiland,15510514,Bastiaan E.,,Oostelijk Havengebied - Indische Buurt,52.37361,4.95112,Entire home/apt,,3,10,2023-04-10,0.08,1,0,0,036372E955BC0B5155DD
3048137,3-room central canalside appartment,15068613,Selmer,,Westerpark,52.37234,4.8673,Entire home/apt,,3,12,2021-09-01,0.09,1,0,0,0363 B99B F6BF E749 945C
3073208,Central apartment & sunny rooftop,7369890,Thomas,,De Baarsjes - Oud-West,52.370479583740234,4.860108852386475,Entire home/apt,,5,32,2024-02-04,0.27,1,0,0,0363 2012 7BF9 54B0 F7F6
3087967,Hip Apartment with Sunny Balcony,8685469,Saskia,,Oud-Oost,52.36179,4.92923,Entire home/apt,157,3,20,2025-02-03,0.15,1,40,2,0363 7B62 2674 65D1 1DF1
3093813,Modern Studio Located At The Westerpark,15734298,Thomas,,Westerpark,52.3890156,4.8800626,Entire home/apt,250,1,7,2024-10-23,0.36,1,89,3,0363 502E 75C1 1090 E91C
3096518,Quirijns big Family city canal house  Museumsquare,8751215,Quirijn,,De Baarsjes - Oud-West,52.366703033447266,4.875518798828125,Entire home/apt,328,1,28,2024-08-17,0.26,1,21,4,0363 D01C A097 D69E 450D
3099026,Central Amsterdam Garden Suite,14626041,Jo,,Centrum-Oost,52.364777,4.908362,Private room,143,3,662,2025-02-18,5.06,1,39,57,0363 17F7 1014 17C7 FFB4
3111787,"Private Studio 53 Amsterdam, near Anne Frank",15812999,Ad & Anna,,Centrum-West,52.3765,4.88313,Private room,140,3,314,2024-09-15,2.40,1,159,16,0363 26B7 73E2 03D6 0EAD
3120537,Hotel Not Hotel Amsterdam: Amsterdam Tram Cart,14574533,Hotel Not Hotel,,De Baarsjes - Oud-West,52.36737,4.86018,Private room,64,1,60,2025-02-28,0.49,17,270,12,Exempt
3121979,Spacious & modern family house in Amsterdam,11484134,Daan,,Slotervaart,52.36101,4.82224,Entire home/apt,360,3,4,2025-01-03,0.06,1,17,3,0363 A66A B380 3157 F00F
3138594,Great 100M2 appartment with garden,10308497,Floor,,De Baarsjes - Oud-West,52.36998,4.87264,Entire home/apt,238,3,48,2024-08-15,0.37,1,27,2,0363 D041 E96A 7749 ACFA
3145498,6 BR LARGE FAMILY HOME | GARDEN | ROOFTOP TERRACE,15968958,Serge,,De Baarsjes - Oud-West,52.36422,4.8755,Entire home/apt,,5,23,2023-08-15,0.19,1,0,0,0363 6EEC 4406 0472 F0F3
3150587,Heart of the Jordaan B&B - Spacious,15991513,Marlot,,Centrum-West,52.37923,4.88309,Entire home/apt,133,2,544,2025-02-18,4.15,1,64,69,0363 F267 3C70 FB60 6C52
3155284,Your cottage in the countryside,3040748,Henk,,Noord-Oost,52.41016,4.96369,Private room,99,2,182,2023-04-10,1.41,8,61,0,0363 C2FC D0FB 68D9 2F58
3163509,Houseboat in City Center,14049960,Dennis,,Centrum-Oost,52.36029,4.90464,Entire home/apt,,6,53,2024-08-19,0.41,1,0,1,0363 7C23 D9C4 2C9B F14A
3172327,Spacious 2 story family apartment + small garden,6123911,Mireille Julienne Maria,,Oud-Oost,52.35746,4.92205,Entire home/apt,,5,29,2024-08-14,0.28,1,0,2,0363 8BF7 ADEF 67B1 B6B8
3174322,Beautiful designed family home in old city center.,2133459,Onno,,Centrum-West,52.37867,4.88561,Entire home/apt,450,5,35,2024-10-31,0.28,1,6,4,0363 0B7D 3376 F190 DBB2
3175397,Cozy apartment at AMS WEST,9427338,Ann,,De Baarsjes - Oud-West,52.369416,4.8575709,Entire home/apt,,3,5,2023-10-24,0.25,1,0,0,0363 B1A7 4291 06E1 040D
3180371,Unique charming loft near museums and canals.,16126732,Bob,,Centrum-Oost,52.36182,4.90581,Entire home/apt,,2,24,2024-08-18,0.18,1,0,1,0363 C04C D0D6 9B48 8E07
3184089,Central location & leafy Vondelpark,16143173,Marieke,,De Baarsjes - Oud-West,52.35977,4.85836,Entire home/apt,,2,49,2022-05-13,0.37,1,0,0,0363 597C 4A16 EB7F 11EB
3206158,Luxurious family home in Amsterdam,14460671,Remi,,Geuzenveld - Slotermeer,52.37746,4.83598,Entire home/apt,249,3,53,2025-01-02,0.41,1,4,9,0363 E3A3 4CF1 FBD7 6C6A
3209240,Charming apartment in Museumquarter,10258350,Sara,,Zuid,52.35862,4.88608,Entire home/apt,,3,24,2024-08-31,0.22,1,0,2,0363 528C D8AE A31A 780A
3225605,Amazing Amsterdam houseboat (watervilla),14039696,Raymond,,De Pijp - Rivierenbuurt,52.35678,4.9056,Entire home/apt,465,3,52,2023-08-09,0.40,1,26,0,0363 7010 D7B4 D6D4 464E
3235970,Studio for 4 People,1759884,Ivan,,Centrum-Oost,52.37113,4.91338,Entire home/apt,186,3,287,2025-02-23,2.47,2,217,40,Exempt
3236653,Stylish ground floor apartment with private garden,16144575,Eeg,,De Baarsjes - Oud-West,52.36968,4.85413,Entire home/apt,225,3,3,2024-10-21,0.05,1,170,1,0363 B7B7 EB34 485E DA8D
3237893,Modern app near museumsquare and albert cuyp,16382847,Vieve,,De Pijp - Rivierenbuurt,52.35691,4.88868,Entire home/apt,,2,43,2023-06-28,0.33,1,0,0,0363 757F 0406 AB29 6A65
3244143,Nice apartment in Oost with garden!,9121320,Carry,,Oostelijk Havengebied - Indische Buurt,52.3661,4.94138,Entire home/apt,,3,45,2018-09-25,0.35,1,0,0,0363 811B 47FF 5075 92AF
3254077,Apartment with sunny balkony,7780586,Kassie,,De Baarsjes - Oud-West,52.36758,4.85489,Entire home/apt,,30,37,2020-09-14,0.28,1,0,0,036314CF9C6086A2532C
3260866,Luxurious appartment in Amsterdam,16490291,Malcolm,,Osdorp,52.35969,4.79162,Entire home/apt,350,3,25,2022-06-09,0.24,1,362,0,0363 265C 5514 0A22 5735
3261562,Cute house + garden near centre,16493720,Luc,,Oostelijk Havengebied - Indische Buurt,52.36306,4.93611,Entire home/apt,,4,64,2023-08-13,0.54,1,0,0,0363 F319 2CED 9A7F F7D2
3267105,"Great apartment, close to Vondelpark",15302962,Michaël,,Zuid,52.35108,4.85356,Entire home/apt,345,2,49,2024-09-15,0.38,1,304,1,0363 E68F C278 A325 8AFB
3270897,Natural charm in Jordaan,14691758,Frank,,Centrum-West,52.37664,4.87934,Entire home/apt,,5,83,2025-01-03,0.64,1,0,3,0363 18AF C60F 4F24 D573
3277053,Rooftop house in Amsterdam center!,7626197,Mees,,Centrum-West,52.38169,4.88362,Entire home/apt,,4,23,2019-07-09,0.18,1,0,0,0363 98A4 8876 391A 8843
3282245,Oasis in heart of the City | lowest parking fees,12721238,Anne-Marie,,Oud-Noord,52.3867,4.91677,Entire home/apt,,2,72,2024-08-06,0.55,1,0,4,0363 7EEE 531C 5AE8 8CBE
3285009,White studio with private entrance,16602759,Martijn,,De Pijp - Rivierenbuurt,52.35127,4.89384,Private room,142,3,341,2024-11-25,2.62,1,26,33,0363 1AD6 48A9 D1D7 DD2B
3285500,Light & cozy house with garden,5434912,Myrthe,,Oud-Oost,52.35931396484375,4.93344783782959,Entire home/apt,,1,21,2024-01-05,0.23,1,0,0,0363 3647 CF90 962A D3DC
3294707,Spacious apartment with garden | City Centre,16646960,Matilde,,Westerpark,52.37544,4.87394,Entire home/apt,469,2,41,2024-08-20,0.45,1,0,5,0363 CEB1 77F8 31D7 B3D9
3308196,★ FAMILY 4BR HOUSE+GARDEN | VIEW | FREE PARKING ★,16705090,Hans,,Oud-Noord,52.38777,4.94446,Entire home/apt,192,3,19,2024-08-16,0.16,1,20,2,0363 3886 5E3B 6F17 1F59
3320920,Charming apartment in Vondelpark/Center,16732487,Pascal Juliette Emilie,,De Baarsjes - Oud-West,52.35843,4.86134,Entire home/apt,198,7,1,2024-11-13,0.27,1,130,1,0363 AF2E A13F 0ECF 83C7
3322840,Romantic and comfortable near cultural highlights,16776262,Godelieve,,Zuid,52.35685,4.87343,Entire home/apt,590,4,47,2024-09-30,0.36,1,72,5,0363 6FF7 A27F B277 A3F2
3332625,Epic appartement! Good deal,16824850,Nadim,,De Baarsjes - Oud-West,52.35927,4.8608,Entire home/apt,550,3,40,2023-12-04,0.31,1,364,0,0363 8A3B 4CE0 AEFA D5C2
3341765,Beautiful Studio in AMS de Pijp!,16866316,Jorrit,,De Pijp - Rivierenbuurt,52.35381,4.89045,Entire home/apt,,4,30,2023-03-13,0.23,2,0,0,0363 7283 2A09 9A44 A059
3346620,Amsterdam sweethome - Clean Quiet Safe 2,4013546,Xsjong,,Noord-Oost,52.40154,4.95282,Private room,62,2,247,2025-02-20,1.90,2,311,41,0363 D4AD DCF3 E72A 56A2
